PLOT_ID,NDVI,SummaryQA,DayOfYear,yr
156,0.503,0.0,187.0,2002.0
160,0.5851000000000001,0.0,187.0,2002.0
162,0.5938,0.0,187.0,2002.0
164,0.6382,0.0,187.0,2002.0
166,0.6295000000000001,0.0,187.0,2002.0
168,0.5539000000000001,0.0,187.0,2002.0
218,0.6578,0.0,187.0,2002.0
220,0.5066,0.0,187.0,2002.0
222,0.5646,0.0,187.0,2002.0
224,0.5258,0.0,187.0,2002.0
226,0.5221,0.0,187.0,2002.0
228,0.5507000000000001,0.0,187.0,2002.0
232,0.6269,0.0,187.0,2002.0
234,0.6149,0.0,187.0,2002.0
236,0.5265000000000001,0.0,187.0,2002.0
286,0.5994,0.0,187.0,2002.0
290,0.4857,0.0,187.0,2002.0
292,0.4988,0.0,187.0,2002.0
298,0.5619000000000001,0.0,187.0,2002.0
300,0.5933,0.0,187.0,2002.0
370,0.4682,0.0,187.0,2002.0
372,0.5107,0.0,187.0,2002.0
374,0.45330000000000004,0.0,187.0,2002.0
376,0.4344,0.0,187.0,2002.0
378,0.4622,0.0,187.0,2002.0
380,0.4703,0.0,187.0,2002.0
384,0.6156,0.0,187.0,2002.0
386,0.6139,0.0,187.0,2002.0
388,0.6334000000000001,0.0,187.0,2002.0
474,0.5428000000000001,0.0,187.0,2002.0
476,0.48160000000000003,0.0,187.0,2002.0
480,0.4283,0.0,187.0,2002.0
482,0.386,0.0,187.0,2002.0
486,0.4665,0.0,187.0,2002.0
488,0.5071,0.0,187.0,2002.0
492,0.5122,0.0,187.0,2002.0
494,0.6323000000000001,0.0,187.0,2002.0
579,0.438,0.0,187.0,2002.0
581,0.4388,0.0,187.0,2002.0
595,0.6311,0.0,187.0,2002.0
600,0.562,0.0,187.0,2002.0
656,0.5885,0.0,187.0,2002.0
658,0.5972000000000001,0.0,187.0,2002.0
664,0.5699000000000001,0.0,187.0,2002.0
666,0.5003000000000001,0.0,187.0,2002.0
695,0.5248,0.0,187.0,2002.0
697,0.5464,0.0,187.0,2002.0
699,0.502,0.0,187.0,2002.0
702,0.4723,0.0,187.0,2002.0
715,0.5133,0.0,187.0,2002.0
1052,0.6403,0.0,187.0,2002.0
1084,0.6174000000000001,0.0,187.0,2002.0
1086,0.6413,0.0,187.0,2002.0
1088,0.6338,0.0,187.0,2002.0
1139,0.6628000000000001,0.0,187.0,2002.0
1141,0.6607000000000001,0.0,187.0,2002.0
1143,0.6623,0.0,187.0,2002.0
1145,0.6822,0.0,187.0,2002.0
154,0.5615,0.0,196.0,2002.0
156,0.44680000000000003,0.0,196.0,2002.0
160,0.5445,0.0,196.0,2002.0
162,0.5685,0.0,196.0,2002.0
164,0.5845,0.0,196.0,2002.0
166,0.6094,0.0,196.0,2002.0
168,0.5546,0.0,196.0,2002.0
218,0.6611,0.0,196.0,2002.0
220,0.4723,0.0,196.0,2002.0
222,0.5008,0.0,196.0,2002.0
224,0.5197,0.0,196.0,2002.0
226,0.48800000000000004,0.0,196.0,2002.0
228,0.5363,0.0,196.0,2002.0
232,0.6147,0.0,196.0,2002.0
234,0.5725,0.0,196.0,2002.0
236,0.5392,0.0,196.0,2002.0
286,0.5525,0.0,196.0,2002.0
290,0.4244,0.0,196.0,2002.0
292,0.4562,0.0,196.0,2002.0
298,0.5339,0.0,196.0,2002.0
300,0.5437000000000001,0.0,196.0,2002.0
370,0.4219,0.0,196.0,2002.0
372,0.457,0.0,196.0,2002.0
374,0.4188,0.0,196.0,2002.0
376,0.4046,0.0,196.0,2002.0
378,0.41240000000000004,0.0,196.0,2002.0
380,0.41050000000000003,0.0,196.0,2002.0
384,0.5806,0.0,196.0,2002.0
386,0.633,0.0,196.0,2002.0
388,0.5988,0.0,196.0,2002.0
474,0.5468000000000001,0.0,196.0,2002.0
476,0.4917,0.0,196.0,2002.0
480,0.38530000000000003,0.0,196.0,2002.0
482,0.3688,0.0,196.0,2002.0
486,0.4101,0.0,196.0,2002.0
488,0.47540000000000004,0.0,196.0,2002.0
492,0.5095000000000001,0.0,196.0,2002.0
494,0.4872,0.0,196.0,2002.0
579,0.396,0.0,196.0,2002.0
581,0.37210000000000004,0.0,198.0,2002.0
595,0.6117,0.0,196.0,2002.0
600,0.5164,0.0,196.0,2002.0
656,0.5295,0.0,196.0,2002.0
658,0.5748,0.0,196.0,2002.0
664,0.554,0.0,196.0,2002.0
666,0.524,0.0,196.0,2002.0
695,0.25470000000000004,0.0,196.0,2002.0
697,0.6043000000000001,0.0,196.0,2002.0
699,0.4974,0.0,196.0,2002.0
702,0.5731,0.0,196.0,2002.0
715,0.4788,0.0,196.0,2002.0
1052,0.6259,0.0,196.0,2002.0
1084,0.64,0.0,196.0,2002.0
1086,0.6617000000000001,0.0,196.0,2002.0
1088,0.6521,0.0,196.0,2002.0
1139,0.6801,0.0,196.0,2002.0
1141,0.676,0.0,196.0,2002.0
1143,0.6868000000000001,0.0,196.0,2002.0
1145,0.6973,0.0,196.0,2002.0
154,0.6445000000000001,0.0,224.0,2002.0
156,0.5111,0.0,217.0,2002.0
160,0.5196000000000001,0.0,217.0,2002.0
162,0.5669000000000001,0.0,217.0,2002.0
164,0.6716000000000001,0.0,217.0,2002.0
166,0.6181,0.0,217.0,2002.0
168,0.6076,0.0,217.0,2002.0
218,0.6515000000000001,0.0,217.0,2002.0
220,0.5539000000000001,0.0,217.0,2002.0
222,0.5389,0.0,217.0,2002.0
224,0.45930000000000004,0.0,217.0,2002.0
226,0.45430000000000004,0.0,217.0,2002.0
228,0.4763,0.0,217.0,2002.0
232,0.6102000000000001,0.0,217.0,2002.0
234,0.6213000000000001,0.0,217.0,2002.0
236,0.513,0.0,217.0,2002.0
286,0.5583,0.0,217.0,2002.0
290,0.4179,0.0,217.0,2002.0
292,0.3956,0.0,217.0,2002.0
298,0.48050000000000004,0.0,217.0,2002.0
300,0.5748,0.0,217.0,2002.0
370,0.4027,0.0,217.0,2002.0
372,0.41850000000000004,0.0,217.0,2002.0
374,0.3977,0.0,217.0,2002.0
376,0.39580000000000004,0.0,217.0,2002.0
378,0.45940000000000003,1.0,220.0,2002.0
380,0.42960000000000004,1.0,220.0,2002.0
384,0.5895,0.0,217.0,2002.0
386,0.6129,0.0,217.0,2002.0
388,0.5882000000000001,0.0,217.0,2002.0
474,0.5574,0.0,217.0,2002.0
476,0.4273,0.0,217.0,2002.0
480,0.3563,0.0,217.0,2002.0
482,0.4072,1.0,217.0,2002.0
486,0.43420000000000003,1.0,224.0,2002.0
488,0.5029,1.0,220.0,2002.0
492,0.48550000000000004,0.0,217.0,2002.0
494,0.5264,0.0,224.0,2002.0
579,0.4711,1.0,217.0,2002.0
581,0.4408,1.0,220.0,2002.0
595,0.7055,0.0,224.0,2002.0
600,0.6195,0.0,224.0,2002.0
656,0.5858,0.0,224.0,2002.0
658,0.6682,0.0,224.0,2002.0
664,0.6034,0.0,224.0,2002.0
666,0.6688000000000001,0.0,224.0,2002.0
695,0.3557,0.0,224.0,2002.0
697,0.5901000000000001,0.0,224.0,2002.0
699,0.5461,0.0,224.0,2002.0
702,0.5265000000000001,0.0,224.0,2002.0
715,0.5236000000000001,0.0,224.0,2002.0
1052,0.6425000000000001,0.0,217.0,2002.0
1084,0.6405000000000001,0.0,217.0,2002.0
1086,0.6354000000000001,1.0,217.0,2002.0
1088,0.6651,1.0,217.0,2002.0
1139,0.68,0.0,224.0,2002.0
1141,0.7163,1.0,217.0,2002.0
1143,0.6774,1.0,217.0,2002.0
1145,0.6890000000000001,1.0,217.0,2002.0
154,0.5112,0.0,230.0,2002.0
156,0.6314000000000001,0.0,230.0,2002.0
160,0.5184,0.0,230.0,2002.0
162,0.5411,0.0,230.0,2002.0
164,0.5915,0.0,230.0,2002.0
166,0.6245,0.0,230.0,2002.0
168,0.5576,0.0,230.0,2002.0
218,0.6546000000000001,0.0,230.0,2002.0
220,0.4611,0.0,230.0,2002.0
222,0.445,0.0,230.0,2002.0
224,0.49570000000000003,0.0,230.0,2002.0
226,0.4485,0.0,230.0,2002.0
228,0.48950000000000005,0.0,230.0,2002.0
232,0.6074,0.0,230.0,2002.0
234,0.5545,0.0,230.0,2002.0
236,0.5157,0.0,230.0,2002.0
286,0.6464000000000001,0.0,230.0,2002.0
290,0.4083,0.0,230.0,2002.0
292,0.3965,0.0,230.0,2002.0
298,0.5053,0.0,230.0,2002.0
300,0.5042,0.0,230.0,2002.0
370,0.37010000000000004,0.0,230.0,2002.0
372,0.4756,0.0,230.0,2002.0
374,0.41290000000000004,0.0,230.0,2002.0
376,0.42300000000000004,0.0,230.0,2002.0
378,0.3947,0.0,230.0,2002.0
380,0.37020000000000003,0.0,230.0,2002.0
384,0.5564,0.0,230.0,2002.0
386,0.6308,0.0,230.0,2002.0
388,0.5609000000000001,0.0,230.0,2002.0
474,0.5022,0.0,230.0,2002.0
476,0.4587,0.0,230.0,2002.0
480,0.3467,0.0,230.0,2002.0
482,0.4093,0.0,230.0,2002.0
486,0.3834,0.0,230.0,2002.0
488,0.4686,0.0,230.0,2002.0
492,0.5026,0.0,230.0,2002.0
494,0.4733,0.0,230.0,2002.0
579,0.4324,0.0,233.0,2002.0
581,0.4176,0.0,230.0,2002.0
595,0.646,0.0,230.0,2002.0
600,0.5771000000000001,0.0,230.0,2002.0
656,0.5328,0.0,230.0,2002.0
658,0.5978,0.0,230.0,2002.0
664,0.5777,0.0,230.0,2002.0
666,0.6119,0.0,230.0,2002.0
695,0.07060000000000001,0.0,230.0,2002.0
697,0.6036,0.0,230.0,2002.0
699,0.513,0.0,230.0,2002.0
702,0.4781,0.0,230.0,2002.0
715,0.4827,0.0,230.0,2002.0
1052,0.6375000000000001,0.0,230.0,2002.0
1084,0.6408,0.0,230.0,2002.0
1086,0.6654,0.0,230.0,2002.0
1088,0.6318,0.0,230.0,2002.0
1139,0.6717000000000001,0.0,230.0,2002.0
1141,0.6998000000000001,0.0,239.0,2002.0
1143,0.6898000000000001,0.0,230.0,2002.0
1145,0.7047,0.0,230.0,2002.0
154,0.6028,0.0,253.0,2002.0
156,0.4539,0.0,253.0,2002.0
160,0.5506,1.0,243.0,2002.0
162,0.5864,1.0,243.0,2002.0
164,0.5919,0.0,251.0,2002.0
166,0.5594,0.0,251.0,2002.0
168,0.6178,1.0,243.0,2002.0
218,0.6819000000000001,0.0,253.0,2002.0
220,0.5117,0.0,253.0,2002.0
222,0.4869,0.0,253.0,2002.0
224,0.4217,0.0,253.0,2002.0
226,0.46950000000000003,1.0,243.0,2002.0
228,0.516,1.0,243.0,2002.0
232,0.6026,1.0,243.0,2002.0
234,0.5406000000000001,0.0,251.0,2002.0
236,0.5295,0.0,251.0,2002.0
286,0.5880000000000001,0.0,253.0,2002.0
290,0.4072,0.0,253.0,2002.0
292,0.38530000000000003,0.0,253.0,2002.0
298,0.5168,1.0,243.0,2002.0
300,0.49450000000000005,0.0,251.0,2002.0
370,0.4117,0.0,253.0,2002.0
372,0.4435,0.0,253.0,2002.0
374,0.4521,0.0,253.0,2002.0
376,0.42000000000000004,0.0,253.0,2002.0
378,0.3894,0.0,251.0,2002.0
380,0.37170000000000003,0.0,251.0,2002.0
384,0.5983,0.0,251.0,2002.0
386,0.5996,0.0,251.0,2002.0
388,0.6011000000000001,0.0,251.0,2002.0
474,0.55,0.0,253.0,2002.0
476,0.45120000000000005,0.0,253.0,2002.0
480,0.41440000000000005,0.0,253.0,2002.0
482,0.4189,0.0,251.0,2002.0
486,0.5402,0.0,251.0,2002.0
488,0.4827,0.0,251.0,2002.0
492,0.47090000000000004,0.0,251.0,2002.0
494,0.517,0.0,251.0,2002.0
579,0.371,0.0,253.0,2002.0
581,0.4041,0.0,251.0,2002.0
595,0.6649,0.0,253.0,2002.0
600,0.5705,0.0,253.0,2002.0
656,0.5404,0.0,253.0,2002.0
658,0.6203000000000001,0.0,253.0,2002.0
664,0.5841000000000001,0.0,253.0,2002.0
666,0.6496000000000001,0.0,253.0,2002.0
695,0.17600000000000002,0.0,253.0,2002.0
697,0.5837,0.0,253.0,2002.0
699,0.5013000000000001,0.0,253.0,2002.0
702,0.5128,0.0,253.0,2002.0
715,0.5308,1.0,243.0,2002.0
1052,0.6462,0.0,253.0,2002.0
1084,0.6224000000000001,0.0,253.0,2002.0
1086,0.6092000000000001,0.0,253.0,2002.0
1088,0.6643,0.0,253.0,2002.0
1139,0.6642,0.0,253.0,2002.0
1141,0.7160000000000001,0.0,253.0,2002.0
1143,0.6902,0.0,253.0,2002.0
1145,0.6751,0.0,253.0,2002.0
154,0.601,0.0,258.0,2002.0
156,0.6077,0.0,258.0,2002.0
160,0.5428000000000001,0.0,258.0,2002.0
162,0.5292,0.0,258.0,2002.0
164,0.6139,0.0,258.0,2002.0
166,0.6013000000000001,0.0,258.0,2002.0
168,0.6024,0.0,258.0,2002.0
218,0.6626000000000001,0.0,258.0,2002.0
220,0.605,0.0,258.0,2002.0
222,0.5870000000000001,0.0,258.0,2002.0
224,0.4736,0.0,258.0,2002.0
226,0.43260000000000004,0.0,258.0,2002.0
228,0.46340000000000003,0.0,258.0,2002.0
232,0.5238,0.0,258.0,2002.0
234,0.5633,0.0,258.0,2002.0
236,0.47950000000000004,0.0,258.0,2002.0
286,0.6539,0.0,258.0,2002.0
290,0.4787,0.0,258.0,2002.0
292,0.40140000000000003,0.0,258.0,2002.0
298,0.47290000000000004,0.0,258.0,2002.0
300,0.49360000000000004,0.0,258.0,2002.0
370,0.46390000000000003,0.0,258.0,2002.0
372,0.44270000000000004,0.0,258.0,2002.0
374,0.44010000000000005,0.0,258.0,2002.0
376,0.5016,0.0,258.0,2002.0
378,0.3881,0.0,258.0,2002.0
380,0.38380000000000003,0.0,258.0,2002.0
384,0.4353,0.0,258.0,2002.0
386,0.5756,0.0,258.0,2002.0
388,0.5815,0.0,258.0,2002.0
474,0.5835,0.0,258.0,2002.0
476,0.48250000000000004,0.0,258.0,2002.0
480,0.3839,0.0,258.0,2002.0
482,0.434,0.0,258.0,2002.0
486,0.3738,0.0,258.0,2002.0
488,0.42600000000000005,0.0,258.0,2002.0
492,0.4711,0.0,258.0,2002.0
494,0.5162,0.0,258.0,2002.0
579,0.4631,0.0,258.0,2002.0
581,0.38720000000000004,0.0,258.0,2002.0
595,0.621,0.0,262.0,2002.0
600,0.6205,0.0,262.0,2002.0
656,0.47150000000000003,0.0,262.0,2002.0
658,0.5686,0.0,262.0,2002.0
664,0.5671,0.0,262.0,2002.0
666,0.6556000000000001,0.0,262.0,2002.0
695,0.5615,0.0,262.0,2002.0
697,0.5729000000000001,0.0,262.0,2002.0
699,0.49010000000000004,0.0,262.0,2002.0
702,0.5125000000000001,0.0,262.0,2002.0
715,0.4922,0.0,262.0,2002.0
1052,0.6832,0.0,258.0,2002.0
1084,0.6811,0.0,258.0,2002.0
1086,0.6864,0.0,258.0,2002.0
1088,0.6804,0.0,258.0,2002.0
1139,0.6729,0.0,258.0,2002.0
1141,0.6593,0.0,258.0,2002.0
1143,0.7062,0.0,258.0,2002.0
1145,0.7181000000000001,0.0,258.0,2002.0
154,0.0018000000000000002,2.0,285.0,2002.0
156,-0.0076,2.0,285.0,2002.0
160,0.0037,2.0,274.0,2002.0
162,0.0066,2.0,274.0,2002.0
164,0.028900000000000002,2.0,285.0,2002.0
166,0.0391,2.0,285.0,2002.0
168,0.0089,2.0,285.0,2002.0
218,0.6486000000000001,1.0,281.0,2002.0
220,0.4408,1.0,281.0,2002.0
222,-0.015300000000000001,2.0,285.0,2002.0
224,0.007,2.0,274.0,2002.0
226,0.0091,2.0,274.0,2002.0
228,0.0017000000000000001,2.0,274.0,2002.0
232,0.0478,2.0,285.0,2002.0
234,0.0183,2.0,285.0,2002.0
236,-0.0068000000000000005,2.0,285.0,2002.0
286,0.0611,2.0,285.0,2002.0
290,-0.0063,2.0,285.0,2002.0
292,-0.0135,2.0,285.0,2002.0
298,0.0011,2.0,285.0,2002.0
300,-0.0118,2.0,285.0,2002.0
370,-0.01,2.0,285.0,2002.0
372,0.43260000000000004,1.0,281.0,2002.0
374,0.43260000000000004,1.0,281.0,2002.0
376,0.3629,1.0,281.0,2002.0
378,0.41250000000000003,1.0,281.0,2002.0
380,0.3749,1.0,281.0,2002.0
384,0.0159,2.0,285.0,2002.0
386,0.0636,2.0,285.0,2002.0
388,0.004,2.0,285.0,2002.0
474,0.0145,2.0,285.0,2002.0
476,0.0023,2.0,285.0,2002.0
480,0.3884,1.0,281.0,2002.0
482,0.4066,1.0,281.0,2002.0
486,0.3831,1.0,281.0,2002.0
488,0.4914,1.0,281.0,2002.0
492,0.019,2.0,285.0,2002.0
494,0.0115,2.0,285.0,2002.0
579,0.3851,1.0,281.0,2002.0
581,0.36860000000000004,1.0,281.0,2002.0
595,0.5388000000000001,3.0,277.0,2002.0
600,0.20650000000000002,3.0,287.0,2002.0
656,0.09480000000000001,2.0,274.0,2002.0
658,0.1568,2.0,274.0,2002.0
664,0.24730000000000002,2.0,274.0,2002.0
666,0.0712,2.0,285.0,2002.0
695,0.1849,2.0,274.0,2002.0
697,0.1786,2.0,274.0,2002.0
699,0.4934,1.0,281.0,2002.0
702,0.1852,2.0,274.0,2002.0
715,0.1842,2.0,274.0,2002.0
1052,0.138,2.0,285.0,2002.0
1084,0.7442000000000001,1.0,281.0,2002.0
1086,0.6488,1.0,280.0,2002.0
1088,0.6454000000000001,1.0,280.0,2002.0
1139,0.7341000000000001,1.0,281.0,2002.0
1141,0.8111,1.0,281.0,2002.0
1143,0.6849000000000001,1.0,280.0,2002.0
1145,0.7298,1.0,280.0,2002.0
154,0.0863,2.0,303.0,2002.0
156,0.3663,0.0,296.0,2002.0
160,0.36110000000000003,0.0,292.0,2002.0
162,0.3387,0.0,292.0,2002.0
164,0.4283,0.0,292.0,2002.0
166,0.4964,0.0,292.0,2002.0
168,0.3673,0.0,292.0,2002.0
218,0.7789,1.0,295.0,2002.0
220,0.4651,1.0,295.0,2002.0
222,0.35600000000000004,0.0,292.0,2002.0
224,0.3116,0.0,292.0,2002.0
226,0.3312,0.0,292.0,2002.0
228,0.301,0.0,292.0,2002.0
232,0.31720000000000004,0.0,297.0,2002.0
234,0.30920000000000003,0.0,292.0,2002.0
236,0.3315,0.0,292.0,2002.0
286,0.561,0.0,292.0,2002.0
290,0.322,0.0,292.0,2002.0
292,0.2883,0.0,292.0,2002.0
298,0.3619,0.0,292.0,2002.0
300,0.2977,0.0,292.0,2002.0
370,0.37310000000000004,0.0,292.0,2002.0
372,0.3335,0.0,292.0,2002.0
374,0.39880000000000004,0.0,292.0,2002.0
376,0.33990000000000004,1.0,291.0,2002.0
378,0.3089,1.0,291.0,2002.0
380,0.3134,1.0,291.0,2002.0
384,0.38770000000000004,1.0,291.0,2002.0
386,0.445,0.0,292.0,2002.0
388,0.3519,0.0,292.0,2002.0
474,0.46730000000000005,0.0,292.0,2002.0
476,0.0918,2.0,304.0,2002.0
480,0.0304,2.0,304.0,2002.0
482,0.3568,1.0,291.0,2002.0
486,0.3622,1.0,291.0,2002.0
488,0.3247,1.0,297.0,2002.0
492,0.33190000000000003,0.0,292.0,2002.0
494,0.32630000000000003,0.0,292.0,2002.0
579,0.3425,1.0,291.0,2002.0
581,0.3402,1.0,291.0,2002.0
595,0.6021000000000001,1.0,292.0,2002.0
600,0.5556,1.0,295.0,2002.0
656,0.4511,1.0,296.0,2002.0
658,0.5989,1.0,295.0,2002.0
664,0.6165,1.0,295.0,2002.0
666,0.6678000000000001,1.0,295.0,2002.0
695,0.3904,1.0,292.0,2002.0
697,0.745,1.0,295.0,2002.0
699,0.5139,1.0,295.0,2002.0
702,0.48660000000000003,1.0,295.0,2002.0
715,0.5432,1.0,295.0,2002.0
1052,0.6417,0.0,296.0,2002.0
1084,0.6602,0.0,296.0,2002.0
1086,0.6341,0.0,296.0,2002.0
1088,0.6423,1.0,296.0,2002.0
1139,0.6419,1.0,291.0,2002.0
1141,0.7056,1.0,304.0,2002.0
1143,0.6341,1.0,291.0,2002.0
1145,0.7319,1.0,304.0,2002.0
154,0.3418,1.0,308.0,2002.0
156,0.34700000000000003,1.0,308.0,2002.0
160,0.32320000000000004,1.0,308.0,2002.0
162,0.3068,1.0,308.0,2002.0
164,0.531,1.0,308.0,2002.0
166,0.3403,1.0,306.0,2002.0
168,0.35300000000000004,1.0,306.0,2002.0
218,0.4242,1.0,306.0,2002.0
220,0.3356,1.0,317.0,2002.0
222,0.2311,1.0,308.0,2002.0
224,0.2252,1.0,308.0,2002.0
226,0.2514,1.0,308.0,2002.0
228,0.3034,1.0,306.0,2002.0
232,0.34440000000000004,3.0,307.0,2002.0
234,0.3148,1.0,308.0,2002.0
236,0.24830000000000002,1.0,308.0,2002.0
286,0.497,1.0,306.0,2002.0
290,0.2911,1.0,317.0,2002.0
292,0.2639,3.0,317.0,2002.0
298,0.29510000000000003,1.0,317.0,2002.0
300,0.2781,1.0,308.0,2002.0
370,0.2417,3.0,308.0,2002.0
372,0.2202,3.0,308.0,2002.0
374,0.0994,3.0,315.0,2002.0
376,0.3164,1.0,317.0,2002.0
378,0.26980000000000004,1.0,317.0,2002.0
380,0.2898,1.0,317.0,2002.0
384,0.3648,3.0,317.0,2002.0
386,0.4258,1.0,308.0,2002.0
388,0.3463,1.0,317.0,2002.0
474,0.3733,3.0,308.0,2002.0
476,0.2379,3.0,308.0,2002.0
480,0.09480000000000001,3.0,315.0,2002.0
482,0.0974,3.0,315.0,2002.0
486,0.1515,3.0,308.0,2002.0
488,0.2782,3.0,317.0,2002.0
492,0.2805,1.0,308.0,2002.0
494,0.3063,1.0,308.0,2002.0
579,0.18630000000000002,3.0,315.0,2002.0
581,0.2328,1.0,308.0,2002.0
595,0.6051000000000001,1.0,317.0,2002.0
600,0.4133,1.0,315.0,2002.0
656,0.35960000000000003,1.0,317.0,2002.0
658,0.4721,1.0,317.0,2002.0
664,0.5196000000000001,1.0,315.0,2002.0
666,0.6275000000000001,1.0,315.0,2002.0
695,-0.054700000000000006,1.0,317.0,2002.0
697,0.7435,1.0,317.0,2002.0
699,0.46030000000000004,1.0,317.0,2002.0
702,0.5367000000000001,1.0,317.0,2002.0
715,0.1908,3.0,308.0,2002.0
1052,0.4752,1.0,306.0,2002.0
1084,0.6734,1.0,306.0,2002.0
1086,0.7260000000000001,1.0,317.0,2002.0
1088,0.6673,1.0,308.0,2002.0
1139,0.6666000000000001,1.0,308.0,2002.0
1141,0.775,1.0,317.0,2002.0
1143,0.7412000000000001,1.0,317.0,2002.0
1145,0.6378,1.0,305.0,2002.0
154,0.3302,0.0,335.0,2002.0
156,0.39740000000000003,0.0,335.0,2002.0
160,0.2921,0.0,324.0,2002.0
162,0.3219,0.0,324.0,2002.0
164,0.3754,0.0,324.0,2002.0
166,0.46040000000000003,0.0,324.0,2002.0
168,0.3247,0.0,324.0,2002.0
218,0.6643,0.0,335.0,2002.0
220,0.3262,0.0,335.0,2002.0
222,0.2766,0.0,326.0,2002.0
224,0.2331,0.0,324.0,2002.0
226,0.2692,0.0,324.0,2002.0
228,0.26130000000000003,0.0,324.0,2002.0
232,0.4097,0.0,324.0,2002.0
234,0.3457,0.0,324.0,2002.0
236,0.2627,0.0,324.0,2002.0
286,0.6154000000000001,0.0,335.0,2002.0
290,0.2791,0.0,324.0,2002.0
292,0.2482,0.0,324.0,2002.0
298,0.2953,0.0,324.0,2002.0
300,0.2776,0.0,324.0,2002.0
370,0.3236,1.0,324.0,2002.0
372,0.3015,1.0,326.0,2002.0
374,0.33680000000000004,1.0,324.0,2002.0
376,0.3311,1.0,324.0,2002.0
378,0.27190000000000003,1.0,326.0,2002.0
380,0.25930000000000003,0.0,335.0,2002.0
384,0.4646,0.0,335.0,2002.0
386,0.4791,0.0,335.0,2002.0
388,0.3393,0.0,326.0,2002.0
474,0.4692,1.0,324.0,2002.0
476,0.2974,1.0,324.0,2002.0
480,0.3205,1.0,326.0,2002.0
482,0.3062,1.0,324.0,2002.0
486,0.3546,3.0,334.0,2002.0
488,0.3546,3.0,334.0,2002.0
492,0.3186,0.0,335.0,2002.0
494,0.28750000000000003,0.0,335.0,2002.0
579,0.3558,1.0,324.0,2002.0
581,0.3012,1.0,326.0,2002.0
595,0.6071000000000001,1.0,334.0,2002.0
600,0.5479,1.0,334.0,2002.0
656,0.3204,1.0,334.0,2002.0
658,0.5368,1.0,335.0,2002.0
664,0.6367,1.0,334.0,2002.0
666,0.5209,1.0,326.0,2002.0
697,0.7263000000000001,1.0,335.0,2002.0
699,0.4753,1.0,335.0,2002.0
702,0.5344,1.0,324.0,2002.0
1052,0.6804,0.0,326.0,2002.0
1084,0.763,0.0,335.0,2002.0
1086,0.7073,0.0,335.0,2002.0
1088,0.7734000000000001,0.0,335.0,2002.0
1139,0.7213,1.0,324.0,2002.0
1141,0.7336,1.0,324.0,2002.0
1143,0.6963,1.0,335.0,2002.0
1145,0.8041,1.0,324.0,2002.0
154,0.2846,1.0,347.0,2002.0
156,0.2904,1.0,347.0,2002.0
160,0.2793,1.0,347.0,2002.0
162,0.2889,1.0,347.0,2002.0
164,0.4817,1.0,347.0,2002.0
166,0.28,1.0,347.0,2002.0
168,0.3791,1.0,347.0,2002.0
218,0.5463,1.0,347.0,2002.0
220,0.29860000000000003,1.0,347.0,2002.0
222,0.24680000000000002,1.0,347.0,2002.0
224,0.2277,1.0,347.0,2002.0
226,0.26180000000000003,1.0,347.0,2002.0
228,0.2447,1.0,347.0,2002.0
232,0.3982,1.0,347.0,2002.0
234,0.3095,1.0,347.0,2002.0
236,0.2705,1.0,347.0,2002.0
286,0.6021000000000001,1.0,347.0,2002.0
290,0.26330000000000003,1.0,347.0,2002.0
292,0.2343,1.0,347.0,2002.0
298,0.281,1.0,347.0,2002.0
300,0.25,1.0,347.0,2002.0
370,0.2684,1.0,347.0,2002.0
372,0.30610000000000004,1.0,347.0,2002.0
374,0.3159,1.0,347.0,2002.0
376,0.2856,1.0,351.0,2002.0
378,0.26080000000000003,1.0,347.0,2002.0
380,0.2366,1.0,347.0,2002.0
384,0.3693,1.0,347.0,2002.0
386,0.45890000000000003,1.0,347.0,2002.0
388,0.311,1.0,347.0,2002.0
474,0.38170000000000004,3.0,347.0,2002.0
476,0.3113,3.0,347.0,2002.0
480,0.16,3.0,343.0,2002.0
482,0.2351,1.0,347.0,2002.0
486,0.2485,1.0,347.0,2002.0
488,0.1976,3.0,348.0,2002.0
492,0.2886,1.0,347.0,2002.0
494,0.3247,1.0,347.0,2002.0
579,0.09570000000000001,3.0,341.0,2002.0
581,0.2152,1.0,347.0,2002.0
595,0.3715,3.0,338.0,2002.0
600,0.3683,3.0,351.0,2002.0
656,0.3458,1.0,343.0,2002.0
658,0.4499,1.0,343.0,2002.0
664,0.1145,3.0,343.0,2002.0
666,0.3184,1.0,338.0,2002.0
695,0.5044000000000001,1.0,343.0,2002.0
697,0.39330000000000004,1.0,343.0,2002.0
699,0.3806,1.0,343.0,2002.0
702,0.38070000000000004,3.0,343.0,2002.0
715,0.2326,1.0,343.0,2002.0
1052,0.6073000000000001,1.0,338.0,2002.0
1084,0.6920000000000001,1.0,347.0,2002.0
1086,0.674,1.0,347.0,2002.0
1088,0.6297,1.0,347.0,2002.0
1139,0.6725,1.0,347.0,2002.0
1141,0.6562,1.0,347.0,2002.0
1143,0.6374000000000001,1.0,347.0,2002.0
1145,0.6468,1.0,347.0,2002.0
154,0.28340000000000004,1.0,8.0,2002.0
156,0.31320000000000003,1.0,8.0,2002.0
160,0.2902,1.0,8.0,2002.0
162,0.29700000000000004,1.0,8.0,2002.0
164,0.40890000000000004,1.0,8.0,2002.0
166,0.30310000000000004,1.0,8.0,2002.0
168,0.3899,1.0,8.0,2002.0
218,0.6464000000000001,1.0,356.0,2002.0
220,0.3144,1.0,8.0,2002.0
